APPLICATION DATE,MIDDLE EXCHANGE RATE
2009-06-23,93.1558
2009-06-24,93.4593
2009-06-25,94.0204
2009-06-26,94.1573
2009-06-27,94.1573
2009-06-28,94.1573
2009-06-29,93.6581
2009-06-30,93.4415
2009-07-01,93.6463
2009-07-02,93.3855
2009-07-03,93.355
2009-07-04,93.355
2009-07-05,93.355
2009-07-06,93.3763
2009-07-07,93.1802
2009-07-08,92.8084
2009-07-09,92.4959
2009-07-10,92.8176
2009-07-11,92.8176
2009-07-12,92.8176
2009-07-13,93.1629
2009-07-14,93.0254
2009-07-15,93.0588
2009-07-16,93.3043
2009-07-17,93.0614
2009-07-18,93.0614
2009-07-19,93.0614
2009-07-20,92.9187
2009-07-21,93.1149
2009-07-22,93.2318
2009-07-23,92.9807
2009-07-24,93.0589
2009-07-25,93.0589
2009-07-26,93.0589
2009-07-27,93.045
2009-07-28,93.2843
2009-07-29,93.5915
2009-07-30,93.4607
2009-07-31,93.1932
2009-08-01,93.1932
2009-08-02,93.1932
2009-08-03,93.0408
2009-08-04,93.0674
2009-08-05,93.0557
2009-08-06,93.183
2009-08-07,93.3499
2009-08-08,93.3499
2009-08-09,93.3499
2009-08-10,93.2806
2009-08-11,93.4589
2009-08-12,93.5562
2009-08-13,93.577
2009-08-14,93.4644
2009-08-15,93.4644
2009-08-16,93.4644
2009-08-17,93.2993
2009-08-18,93.287
2009-08-19,93.3816
2009-08-20,93.3175
2009-08-21,93.1643
2009-08-22,93.1643
2009-08-23,93.1643
2009-08-24,93.0808
2009-08-25,93.1149
2009-08-26,93.2403
2009-08-27,93.2784
2009-08-28,93.2861
2009-08-29,93.2861
2009-08-30,93.2861
2009-08-31,93.0737
2009-09-01,92.9338
2009-09-02,93.1071
2009-09-03,93.3946
2009-09-04,93.4524
2009-09-05,93.4524
2009-09-06,93.4524
2009-09-07,93.3614
2009-09-08,93.2521
2009-09-09,93.3043
2009-09-10,93.3599
2009-09-11,93.4883
2009-09-12,93.4883
2009-09-13,93.4883
2009-09-14,93.4985
2009-09-15,93.5717
2009-09-16,93.5418
2009-09-17,93.5566
2009-09-18,93.4915
2009-09-19,93.4915
2009-09-20,93.4915
2009-09-21,93.4005
2009-09-22,93.3846
2009-09-23,93.3391
2009-09-24,93.3023
2009-09-25,93.2229
2009-09-26,93.2229
2009-09-27,93.2229
2009-09-28,92.8516
2009-09-29,92.7523
2009-09-30,93.0114
2009-10-01,93.0862
2009-10-02,93.1527
2009-10-03,93.1527
2009-10-04,93.1527
2009-10-05,93.1785
2009-10-06,93.21
2009-10-07,93.1463
2009-10-08,93.0818
2009-10-09,93.0974
2009-10-10,93.0974
2009-10-11,93.0974
2009-10-12,92.947
2009-10-13,92.9798
2009-10-14,93.0651
2009-10-15,93.117
2009-10-16,93.2018
2009-10-17,93.2018
2009-10-18,93.2018
2009-10-19,93.2476
2009-10-20,93.1797
2009-10-21,93.166
2009-10-22,93.2012
2009-10-23,93.2053
2009-10-24,93.2053
2009-10-25,93.2053
2009-10-26,93.1165
2009-10-27,93.136
2009-10-28,93.255
2009-10-29,93.4571
2009-10-30,93.4346
2009-10-31,93.4346
2009-11-01,93.4346
2009-11-02,93.5591
2009-11-03,93.7008
2009-11-04,94.2181
2009-11-05,94.4221
2009-11-06,93.9762
2009-11-07,93.9762
2009-11-08,93.9762
2009-11-09,93.7306
2009-11-10,93.8019
2009-11-11,94.1208
2009-11-12,94.2571
2009-11-13,94.4696
2009-11-14,94.4696
2009-11-15,94.4696
2009-11-16,94.2464
2009-11-17,94.2333
2009-11-18,94.4602
2009-11-19,94.5367
2009-11-20,94.4514
2009-11-21,94.4514
2009-11-22,94.4514
2009-11-23,94.3506
2009-11-24,94.412
2009-11-25,94.4435
2009-11-26,94.62
2009-11-27,94.8438
2009-11-28,94.8438
2009-11-29,94.8438
2009-11-30,94.758
2009-12-01,95.0682
2009-12-02,95.2175
2009-12-03,95.5282
2009-12-04,95.7965
2009-12-05,95.7965
2009-12-06,95.7965
2009-12-07,96.5657
2009-12-08,96.3499
2009-12-09,95.5284
2009-12-10,95.3235
2009-12-11,95.9317
2009-12-12,95.9317
2009-12-13,95.9317
2009-12-14,95.9315
2009-12-15,95.9742
2009-12-16,96.1646
2009-12-17,96.4499
2009-12-18,96.1655
2009-12-19,96.1655
2009-12-20,96.1655
2009-12-21,95.9658
2009-12-22,96.2262
2009-12-23,96.444
2009-12-24,96.4887
2009-12-25,96.0766
2009-12-26,96.0766
2009-12-27,96.0766
2009-12-28,95.912
2009-12-29,96.3022
2009-12-30,96.3166
2009-12-31,95.8888
2010-01-01,95.8888
2010-01-02,95.8888
2010-01-03,95.8888
2010-01-04,95.9679
2010-01-05,96.6538
2010-01-06,96.9951
2010-01-07,96.9951
2010-01-08,97.2271
2010-01-09,97.2271
2010-01-10,97.2271
2010-01-11,97.429
2010-01-12,97.3274
2010-01-13,97.467
2010-01-14,97.3298
2010-01-15,97.0955
2010-01-16,97.0955
2010-01-17,97.0955
2010-01-18,96.8943
2010-01-19,96.9198
2010-01-20,97.2182
2010-01-21,97.3702
2010-01-22,97.3454
2010-01-23,97.3454
2010-01-24,97.3454
2010-01-25,97.4313
2010-01-26,97.5541
2010-01-27,97.7214
2010-01-28,98.052
2010-01-29,98.462
2010-01-30,98.462
2010-01-31,98.462
2010-02-01,98.4716
2010-02-02,98.5681
2010-02-03,98.7392
2010-02-04,98.7041
2010-02-05,98.6814
2010-02-06,98.6814
2010-02-07,98.6814
2010-02-08,98.6519
2010-02-09,98.539
2010-02-10,98.5885
2010-02-11,98.6658
2010-02-12,98.6728
2010-02-13,98.6728
2010-02-14,98.6728
2010-02-15,98.6728
2010-02-16,98.3721
2010-02-17,98.4297
2010-02-18,98.695
2010-02-19,98.7548
2010-02-20,98.7548
2010-02-21,98.7548
2010-02-22,98.9293
2010-02-23,99.1357
2010-02-24,99.3504
2010-02-25,99.5236
2010-02-26,99.6337
2010-02-27,99.6337
2010-02-28,99.6337
2010-03-01,99.6581
2010-03-02,99.5167
2010-03-03,99.5611
2010-03-04,99.6621
2010-03-05,99.7044
2010-03-06,99.7044
2010-03-07,99.7044
2010-03-08,99.7354
2010-03-09,99.8364
2010-03-10,99.7398
2010-03-11,99.8281
2010-03-12,99.8848
2010-03-13,99.8848
2010-03-14,99.8848
2010-03-15,99.7781
2010-03-16,99.8368
2010-03-17,99.7032
2010-03-18,99.6647
2010-03-19,99.6674
2010-03-20,99.6674
2010-03-21,99.6674
2010-03-22,99.6144
2010-03-23,99.5076
2010-03-24,99.7435
2010-03-25,99.7394
2010-03-26,99.6592
2010-03-27,99.6592
2010-03-28,99.6592
2010-03-29,99.6722
2010-03-30,99.7357
2010-03-31,99.7604
2010-04-01,99.614
2010-04-02,99.614
2010-04-03,99.614
2010-04-04,99.614
2010-04-05,99.614
2010-04-06,99.5206
2010-04-07,99.5703
2010-04-08,99.6158
2010-04-09,99.7019
2010-04-10,99.7019
2010-04-11,99.7019
2010-04-12,99.7721
2010-04-13,99.6091
2010-04-14,99.5676
2010-04-15,99.3691
2010-04-16,99.0961
2010-04-17,99.0961
2010-04-18,99.0961
2010-04-19,99.1983
2010-04-20,99.4712
2010-04-21,99.3843
2010-04-22,99.359
2010-04-23,99.0177
2010-04-24,99.0177
2010-04-25,99.0177
2010-04-26,99.0472
2010-04-27,99.2121
2010-04-28,99.2965
2010-04-29,99.3718
2010-04-30,99.2683
2010-05-01,99.2683
2010-05-02,99.2683
2010-05-03,99.2683
2010-05-04,99.148
2010-05-05,99.1739
2010-05-06,99.3791
2010-05-07,99.5363
2010-05-08,99.5363
2010-05-09,99.5363
2010-05-10,99.9442
2010-05-11,99.9222
2010-05-12,99.9566
2010-05-13,99.9644
2010-05-14,99.9773
2010-05-15,99.9773
2010-05-16,99.9773
2010-05-17,100.259
2010-05-18,100.9846
2010-05-19,101.4533
2010-05-20,101.7099
2010-05-21,101.9389
2010-05-22,101.9389
2010-05-23,101.9389
2010-05-24,102.2291
2010-05-25,102.5068
2010-05-26,103.1139
2010-05-27,102.8082
2010-05-28,102.8214
2010-05-29,102.8214
2010-05-30,102.8214
2010-05-31,102.7303
2010-06-01,102.5979
2010-06-02,102.4532
2010-06-03,102.5809
2010-06-04,102.8127
2010-06-05,102.8127
2010-06-06,102.8127
2010-06-07,103.0046
2010-06-08,103.3427
2010-06-09,103.5617
2010-06-10,103.9368
2010-06-11,103.4627
2010-06-12,103.4627
2010-06-13,103.4627
2010-06-14,103.4574
2010-06-15,103.2481
2010-06-16,103.1799
2010-06-17,103.5416
2010-06-18,103.7247
2010-06-19,103.7247
2010-06-20,103.7247
2010-06-21,103.875
2010-06-22,103.9678
2010-06-23,103.8963
2010-06-24,104.0892
2010-06-25,103.7808
2010-06-26,103.7808
2010-06-27,103.7808
2010-06-28,104.0004
2010-06-29,104.288
2010-06-30,104.3704
2010-07-01,104.5461
2010-07-02,104.3129
2010-07-03,104.3129
2010-07-04,104.3129
2010-07-05,104.2161
2010-07-06,104.1076
2010-07-07,103.8302
2010-07-08,103.773
2010-07-09,103.8243
2010-07-10,103.8243
2010-07-11,103.8243
2010-07-12,103.8562
2010-07-13,104.0529
2010-07-14,104.1668
2010-07-15,104.3394
2010-07-16,104.6835
2010-07-17,104.6835
2010-07-18,104.6835
2010-07-19,104.6675
2010-07-20,104.8999
2010-07-21,104.9115
2010-07-22,104.9482
2010-07-23,105.1019
2010-07-24,105.1019
2010-07-25,105.1019
2010-07-26,105.3492
2010-07-27,105.5792
2010-07-28,106.1458
2010-07-29,105.9677
2010-07-30,106.2256
2010-07-31,106.2256
2010-08-01,106.2256
2010-08-02,106.3524
2010-08-03,106.6367
2010-08-04,106.38
2010-08-05,106.1188
2010-08-06,105.9266
2010-08-07,105.9266
2010-08-08,105.9266
2010-08-09,105.8305
2010-08-10,105.1111
2010-08-11,105.0002
2010-08-12,104.9734
2010-08-13,104.9872
2010-08-14,104.9872
2010-08-15,104.9872
2010-08-16,104.6809
2010-08-17,104.6877
2010-08-18,104.5592
2010-08-19,104.5116
2010-08-20,104.5762
2010-08-21,104.5762
2010-08-22,104.5762
2010-08-23,104.8204
2010-08-24,105.0561
2010-08-25,105.2853
2010-08-26,105.3888
2010-08-27,105.3171
2010-08-28,105.3171
2010-08-29,105.3171
2010-08-30,105.2186
2010-08-31,105.1032
2010-09-01,105.2169
2010-09-02,105.4625
2010-09-03,105.6252
2010-09-04,105.6252
2010-09-05,105.6252
2010-09-06,105.6269
2010-09-07,105.5178
2010-09-08,105.4414
2010-09-09,105.243
2010-09-10,104.9737
2010-09-11,104.9737
2010-09-12,104.9737
2010-09-13,104.8442
2010-09-14,105.0643
2010-09-15,105.3658
2010-09-16,105.4813
2010-09-17,105.4038
2010-09-18,105.4038
2010-09-19,105.4038
2010-09-20,105.3896
2010-09-21,105.2987
2010-09-22,105.2473
2010-09-23,105.3658
2010-09-24,105.5626
2010-09-25,105.5626
2010-09-26,105.5626
2010-09-27,105.6531
2010-09-28,105.7746
2010-09-29,105.8411
2010-09-30,106.1748
2010-10-01,106.3713
2010-10-02,106.3713
2010-10-03,106.3713
2010-10-04,106.3384
2010-10-05,106.1159
2010-10-06,106.0889
2010-10-07,106.0294
2010-10-08,105.9064
2010-10-09,105.9064
2010-10-10,105.9064
2010-10-11,106.0073
2010-10-12,106.1915
2010-10-13,106.297
2010-10-14,106.2526
2010-10-15,106.0255
2010-10-16,106.0255
2010-10-17,106.0255
2010-10-18,106.1271
2010-10-19,106.0298
2010-10-20,105.9939
2010-10-21,106.0685
2010-10-22,106.2426
2010-10-23,106.2426
2010-10-24,106.2426
2010-10-25,106.4109
2010-10-26,106.7205
2010-10-27,106.9856
2010-10-28,107.3385
2010-10-29,107.427
2010-10-30,107.427
2010-10-31,107.427
2010-11-01,107.4581
2010-11-02,107.3096
2010-11-03,107.4748
2010-11-04,107.5216
2010-11-05,107.3228
2010-11-06,107.3228
2010-11-07,107.3228
2010-11-08,107.1884
2010-11-09,107.0368
2010-11-10,107.0036
2010-11-11,107.1211
2010-11-12,107.1064
2010-11-13,107.1064
2010-11-14,107.1064
2010-11-15,107.0107
2010-11-16,106.8415
2010-11-17,106.7416
2010-11-18,106.7231
2010-11-19,106.8124
2010-11-20,106.8124
2010-11-21,106.8124
2010-11-22,106.6436
2010-11-23,106.7734
2010-11-24,106.9929
2010-11-25,107.0464
2010-11-26,107.0657
2010-11-27,107.0657
2010-11-28,107.0657
2010-11-29,107.0812
2010-11-30,107.1945
2010-12-01,107.3818
2010-12-02,107.3598
2010-12-03,107.2469
2010-12-04,107.2469
2010-12-05,107.2469
2010-12-06,107.058
2010-12-07,107.0997
2010-12-08,107.271
2010-12-09,107.3772
2010-12-10,107.1581
2010-12-11,107.1581
2010-12-12,107.1581
2010-12-13,106.704
2010-12-14,106.0942
2010-12-15,105.4837
2010-12-16,104.8251
2010-12-17,104.3355
2010-12-18,104.3355
2010-12-19,104.3355
2010-12-20,105.5916
2010-12-21,106.539
2010-12-22,106.4365
2010-12-23,106.2957
2010-12-24,105.1342
2010-12-25,105.1342
2010-12-26,105.1342
2010-12-27,105.8786
2010-12-28,106.0787
2010-12-29,105.8839
2010-12-30,105.6415
2010-12-31,105.4982
2011-01-01,105.4982
2011-01-02,105.4982
2011-01-03,105.4982
2011-01-04,106.0156
2011-01-05,106.485
2011-01-06,106.4947
2011-01-07,106.4947
2011-01-08,106.4947
2011-01-09,106.4947
2011-01-10,106.3839
2011-01-11,106.1811
2011-01-12,105.7047
2011-01-13,105.2982
2011-01-14,105.0661
2011-01-15,105.0661
2011-01-16,105.0661
2011-01-17,104.9101
2011-01-18,104.346
2011-01-19,104.215
2011-01-20,104.648
2011-01-21,104.9476
2011-01-22,104.9476
2011-01-23,104.9476
2011-01-24,104.7584
2011-01-25,104.5575
2011-01-26,104.5769
2011-01-27,104.1572
2011-01-28,104.2145
2011-01-29,104.2145
2011-01-30,104.2145
2011-01-31,104.6051
2011-02-01,104.5419
2011-02-02,104.2735
2011-02-03,104.0648
2011-02-04,103.7503
2011-02-05,103.7503
2011-02-06,103.7503
2011-02-07,103.5287
2011-02-08,103.3915
2011-02-09,103.3529
2011-02-10,103.281
2011-02-11,103.3079
2011-02-12,103.3079
2011-02-13,103.3079
2011-02-14,103.3208
2011-02-15,103.3208
2011-02-16,103.6504
2011-02-17,103.7871
2011-02-18,103.8091
2011-02-19,103.8091
2011-02-20,103.8091
2011-02-21,103.4978
2011-02-22,103.1717
2011-02-23,102.81
2011-02-24,102.8052
2011-02-25,103.3865
2011-02-26,103.3865
2011-02-27,103.3865
2011-02-28,103.2237
2011-03-01,103.3488
2011-03-02,104.0736
2011-03-03,104.1031
2011-03-04,103.7799
2011-03-05,103.7799
2011-03-06,103.7799
2011-03-07,103.6039
2011-03-08,103.5024
2011-03-09,103.6565
2011-03-10,103.4144
2011-03-11,103.0975
2011-03-12,103.0975
2011-03-13,103.0975
2011-03-14,102.7092
2011-03-15,102.5674
2011-03-16,102.6483
2011-03-17,102.6159
2011-03-18,102.9249
2011-03-19,102.9249
2011-03-20,102.9249
2011-03-21,103.1795
2011-03-22,103.0265
2011-03-23,103.2327
2011-03-24,103.3634
2011-03-25,103.5697
2011-03-26,103.5697
2011-03-27,103.5697
2011-03-28,103.6262
2011-03-29,103.582
2011-03-30,103.4894
2011-03-31,103.5951
2011-04-01,103.332
2011-04-02,103.332
2011-04-03,103.332
2011-04-04,102.7597
2011-04-05,102.4816
2011-04-06,102.0894
2011-04-07,102.0973
2011-04-08,101.8985
2011-04-09,101.8985
2011-04-10,101.8985
2011-04-11,101.3559
2011-04-12,101.0883
2011-04-13,101.1903
2011-04-14,101.4036
2011-04-15,101.447
2011-04-16,101.447
2011-04-17,101.447
2011-04-18,101.4846
2011-04-19,101.4037
2011-04-20,101.168
2011-04-21,101.0543
2011-04-22,101.0543
2011-04-23,101.0543
2011-04-24,101.0543
2011-04-25,101.0543
2011-04-26,100.7428
2011-04-27,100.5675
2011-04-28,100.157
2011-04-29,99.6292
2011-04-30,99.6292
2011-05-01,99.6292
2011-05-02,99.6292
2011-05-03,99.6292
2011-05-04,99.1755
2011-05-05,99.1051
2011-05-06,99.2973
2011-05-07,99.2973
2011-05-08,99.2973
2011-05-09,99.5659
2011-05-10,99.6208
2011-05-11,99.1219
2011-05-12,99.1636
2011-05-13,99.4389
2011-05-14,99.4389
2011-05-15,99.4389
2011-05-16,99.6261
2011-05-17,98.9874
2011-05-18,98.2728
2011-05-19,97.6095
2011-05-20,97.0671
2011-05-21,97.0671
2011-05-22,97.0671
2011-05-23,96.7007
2011-05-24,96.9037
2011-05-25,96.8627
2011-05-26,97.3302
2011-05-27,96.927
2011-05-28,96.927
2011-05-29,96.927
2011-05-30,96.9908
2011-05-31,96.9802
2011-06-01,96.7744
2011-06-02,97.1085
2011-06-03,97.5407
2011-06-04,97.5407
2011-06-05,97.5407
2011-06-06,98.0782
2011-06-07,98.7951
2011-06-08,99.5803
2011-06-09,98.9046
2011-06-10,98.2318
2011-06-11,98.2318
2011-06-12,98.2318
2011-06-13,97.9763
2011-06-14,99.9156
2011-06-15,100.6602
2011-06-16,100.9685
2011-06-17,101.1327
2011-06-18,101.1327
2011-06-19,101.1327
2011-06-20,101.161
2011-06-21,100.4443
2011-06-22,99.9765
2011-06-23,100.4845
2011-06-24,100.7443
2011-06-25,100.7443
2011-06-26,100.7443
2011-06-27,101.0401
2011-06-28,101.5147
2011-06-29,102.0173
2011-06-30,102.4631
2011-07-01,100.7305
2011-07-02,100.7305
2011-07-03,100.7305
2011-07-04,100.5402
2011-07-05,100.3192
2011-07-06,100.9954
2011-07-07,100.8199
2011-07-08,101.2978
2011-07-09,101.2978
2011-07-10,101.2978
2011-07-11,101.2878
2011-07-12,100.8375
2011-07-13,101.8432
2011-07-14,103.3949
2011-07-15,102.9571
2011-07-16,102.9571
2011-07-17,102.9571
2011-07-18,102.2032
2011-07-19,103.3839
2011-07-20,104.1182
2011-07-21,104.6841
2011-07-22,104.7648
2011-07-23,104.7648
2011-07-24,104.7648
2011-07-25,104.2182
2011-07-26,103.9376
2011-07-27,103.4575
2011-07-28,102.1779
2011-07-29,102.1251
2011-07-30,102.1251
2011-07-31,102.1251
2011-08-01,102.632
2011-08-02,102.1501
2011-08-03,101.7406
2011-08-04,102.0689
2011-08-05,102.4217
2011-08-06,102.4217
2011-08-07,102.4217
2011-08-08,101.9242
2011-08-09,103.2763
2011-08-10,104.1851
2011-08-11,102.9732
2011-08-12,102.0783
2011-08-13,102.0783
2011-08-14,102.0783
2011-08-15,101.8009
2011-08-16,102.0828
2011-08-17,102.2573
2011-08-18,102.6515
2011-08-19,102.3261
2011-08-20,102.3261
2011-08-21,102.3261
2011-08-22,102.4639
2011-08-23,101.5341
2011-08-24,102.0136
2011-08-25,102.2249
2011-08-26,102.0081
2011-08-27,102.0081
2011-08-28,102.0081
2011-08-29,101.7621
2011-08-30,101.6936
2011-08-31,101.5836
2011-09-01,100.8696
2011-09-02,100.5515
2011-09-03,100.5515
2011-09-04,100.5515
2011-09-05,100.7688
2011-09-06,101.7576
2011-09-07,101.5829
2011-09-08,101.224
2011-09-09,101.2861
2011-09-10,101.2861
2011-09-11,101.2861
2011-09-12,101.2829
2011-09-13,100.6055
2011-09-14,100.79
2011-09-15,100.8027
2011-09-16,100.7651
2011-09-17,100.7651
2011-09-18,100.7651
2011-09-19,100.5443
2011-09-20,100.9464
2011-09-21,101.4587
2011-09-22,101.4146
2011-09-23,101.6853
2011-09-24,101.6853
2011-09-25,101.6853
2011-09-26,102.0807
2011-09-27,101.9064
2011-09-28,101.771
2011-09-29,101.3799
2011-09-30,101.1732
2011-10-01,101.1732
2011-10-02,101.1732
2011-10-03,101.3487
2011-10-04,101.6942
2011-10-05,101.7978
2011-10-06,101.6549
2011-10-07,101.7559
2011-10-08,101.7559
2011-10-09,101.7559
2011-10-10,101.5434
2011-10-11,101.3007
2011-10-12,101.2273
2011-10-13,100.5198
2011-10-14,100.1345
2011-10-15,100.1345
2011-10-16,100.1345
2011-10-17,100.0115
2011-10-18,100.0599
2011-10-19,99.9222
2011-10-20,99.8179
2011-10-21,99.5437
2011-10-22,99.5437
2011-10-23,99.5437
2011-10-24,99.7378
2011-10-25,99.8206
2011-10-26,99.9129
2011-10-27,100.0016
2011-10-28,100.2697
2011-10-29,100.2697
2011-10-30,100.2697
2011-10-31,100.4852
2011-11-01,100.9119
2011-11-02,101.0088
2011-11-03,101.2132
2011-11-04,101.9199
2011-11-05,101.9199
2011-11-06,101.9199
2011-11-07,102.3095
2011-11-08,102.1965
2011-11-09,102.4087
2011-11-10,102.3388
2011-11-11,102.0296
2011-11-12,102.0296
2011-11-13,102.0296
2011-11-14,102.1201
2011-11-15,102.5234
2011-11-16,102.8707
2011-11-17,102.8741
2011-11-18,103.0601
2011-11-19,103.0601
2011-11-20,103.0601
2011-11-21,103.4077
2011-11-22,103.7703
2011-11-23,103.7422
2011-11-24,103.532
2011-11-25,103.3755
2011-11-26,103.3755
2011-11-27,103.3755
2011-11-28,103.4485
2011-11-29,103.8369
2011-11-30,103.9741
2011-12-01,103.9893
2011-12-02,103.8827
2011-12-03,103.8827
2011-12-04,103.8827
2011-12-05,103.4471
2011-12-06,103.2137
2011-12-07,102.9391
2011-12-08,102.9975
2011-12-09,103.3336
2011-12-10,103.3336
2011-12-11,103.3336
2011-12-12,103.0788
2011-12-13,102.6648
2011-12-14,102.2746
2011-12-15,101.0572
2011-12-16,101.1796
2011-12-17,101.1796
2011-12-18,101.1796
2011-12-19,101.7528
2011-12-20,102.4109
2011-12-21,103.0317
2011-12-22,103.3122
2011-12-23,103.0624
2011-12-24,103.0624
2011-12-25,103.0624
2011-12-26,103.272
2011-12-27,102.4684
2011-12-28,102.6549
2011-12-29,103.8662
2011-12-30,104.6409
2011-12-31,104.6409
2012-01-01,104.6409
2012-01-02,104.6409
2012-01-03,104.6409
2012-01-04,105.788
2012-01-05,105.8694
2012-01-06,105.2556
2012-01-07,105.2556
2012-01-08,105.2556
2012-01-09,104.8491
2012-01-10,104.0871
2012-01-11,103.6922
2012-01-12,103.971
2012-01-13,104.3584
2012-01-14,104.3584
2012-01-15,104.3584
2012-01-16,104.6635
2012-01-17,104.7065
2012-01-18,104.7246
2012-01-19,104.8006
2012-01-20,105.314
2012-01-21,105.314
2012-01-22,105.314
2012-01-23,105.1582
2012-01-24,105.0827
2012-01-25,105.1626
2012-01-26,105.2695
2012-01-27,105.7674
2012-01-28,105.7674
2012-01-29,105.7674
2012-01-30,106.1874
2012-01-31,106.062
2012-02-01,105.7162
2012-02-02,105.2939
2012-02-03,105.5188
2012-02-04,105.5188
2012-02-05,105.5188
2012-02-06,105.9984
2012-02-07,106.5622
2012-02-08,107.3461
2012-02-09,108.4031
2012-02-10,109.1794
2012-02-11,109.1794
2012-02-12,109.1794
2012-02-13,108.2612
2012-02-14,108.5946
2012-02-15,108.5946
2012-02-16,108.5946
2012-02-17,108.3777
2012-02-18,108.3777
2012-02-19,108.3777
2012-02-20,108.4522
2012-02-21,108.4362
2012-02-22,108.615
2012-02-23,109.1413
2012-02-24,109.3392
2012-02-25,109.3392
2012-02-26,109.3392
2012-02-27,110.1939
2012-02-28,110.3562
2012-02-29,110.1866
2012-03-01,110.5837
2012-03-02,110.8235
2012-03-03,110.8235
2012-03-04,110.8235
2012-03-05,110.6989
2012-03-06,110.4971
2012-03-07,110.5937
2012-03-08,110.7622
2012-03-09,110.6685
2012-03-10,110.6685
2012-03-11,110.6685
2012-03-12,110.7378
2012-03-13,110.9192
2012-03-14,111.0286
2012-03-15,110.9698
2012-03-16,110.9035
2012-03-17,110.9035
2012-03-18,110.9035
2012-03-19,110.7924
2012-03-20,110.7191
2012-03-21,110.8498
2012-03-22,111.0888
2012-03-23,111.0697
2012-03-24,111.0697
2012-03-25,111.0697
2012-03-26,111.0852
2012-03-27,111.1992
2012-03-28,111.1809
2012-03-29,111.2517
2012-03-30,111.3643
2012-03-31,111.3643
2012-04-01,111.3643
2012-04-02,111.5123
2012-04-03,111.4735
2012-04-04,111.6085
2012-04-05,111.6141
2012-04-06,111.7057
2012-04-07,111.7057
2012-04-08,111.7057
2012-04-09,111.6842
2012-04-10,111.676
2012-04-11,111.7003
2012-04-12,111.5678
2012-04-13,111.5678
2012-04-14,111.5678
2012-04-15,111.5678
2012-04-16,111.5678
2012-04-17,111.5224
2012-04-18,111.304
2012-04-19,111.2235
2012-04-20,111.4872
2012-04-21,111.4872
2012-04-22,111.4872
2012-04-23,111.7048
2012-04-24,111.7631
2012-04-25,111.7533
2012-04-26,111.834
2012-04-27,111.8582
2012-04-28,111.8582
2012-04-29,111.8582
2012-04-30,111.8981
2012-05-01,111.8981
2012-05-02,111.8981
2012-05-03,111.9102
2012-05-04,111.9014
2012-05-05,111.9014
2012-05-06,111.9014
2012-05-07,111.8382
2012-05-08,111.9696
2012-05-09,111.9996
2012-05-10,112.1457
2012-05-11,112.24
2012-05-12,112.24
2012-05-13,112.24
2012-05-14,112.271
2012-05-15,112.4376
2012-05-16,112.5775
2012-05-17,112.8731
2012-05-18,113.2928
2012-05-19,113.2928
2012-05-20,113.2928
2012-05-21,113.3754
2012-05-22,114.107
2012-05-23,114.7419
2012-05-24,115.4638
2012-05-25,115.7556
2012-05-26,115.7556
2012-05-27,115.7556
2012-05-28,115.8671
2012-05-29,116.0455
2012-05-30,116.2041
2012-05-31,116.6121
2012-06-01,117.274
2012-06-02,117.274
2012-06-03,117.274
2012-06-04,117.6943
2012-06-05,117.3571
2012-06-06,116.6429
2012-06-07,115.6515
2012-06-08,115.2687
2012-06-09,115.2687
2012-06-10,115.2687
2012-06-11,114.6403
2012-06-12,115.394
2012-06-13,116.059
2012-06-14,116.7156
2012-06-15,117.025
2012-06-16,117.025
2012-06-17,117.025
2012-06-18,116.2111
2012-06-19,115.5175
2012-06-20,115.3599
2012-06-21,114.6845
2012-06-22,114.0707
2012-06-23,114.0707
2012-06-24,114.0707
2012-06-25,114.0071
2012-06-26,114.603
2012-06-27,115.3098
2012-06-28,115.8908
2012-06-29,115.8203
2012-06-30,115.8203
2012-07-01,115.8203
2012-07-02,115.7011
2012-07-03,115.2653
2012-07-04,114.9466
2012-07-05,115.1543
2012-07-06,115.5985
2012-07-07,115.5985
2012-07-08,115.5985
2012-07-09,115.8474
2012-07-10,115.8869
2012-07-11,115.4459
2012-07-12,114.8582
2012-07-13,115.1832
2012-07-14,115.1832
2012-07-15,115.1832
2012-07-16,115.3728
2012-07-17,116.2668
2012-07-18,116.8003
2012-07-19,117.279
2012-07-20,117.2167
2012-07-21,117.2167
2012-07-22,117.2167
2012-07-23,116.8999
2012-07-24,117.5618
2012-07-25,117.8981
2012-07-26,118.5539
2012-07-27,118.6892
2012-07-28,118.6892
2012-07-29,118.6892
2012-07-30,118.0542
2012-07-31,117.7306
2012-08-01,117.5139
2012-08-02,118.2874
2012-08-03,118.3681
2012-08-04,118.3681
2012-08-05,118.3681
2012-08-06,118.5676
2012-08-07,118.2334
2012-08-08,118.5736
2012-08-09,119.0723
2012-08-10,118.7737
2012-08-11,118.7737
2012-08-12,118.7737
2012-08-13,117.1355
2012-08-14,116.6368
2012-08-15,117.0407
2012-08-16,117.4808
2012-08-17,118.3168
2012-08-18,118.3168
2012-08-19,118.3168
2012-08-20,117.9856
2012-08-21,117.819
2012-08-22,117.8354
2012-08-23,117.5506
2012-08-24,117.4579
2012-08-25,117.4579
2012-08-26,117.4579
2012-08-27,117.2013
2012-08-28,117.3778
2012-08-29,117.7431
2012-08-30,118.0443
2012-08-31,118.4517
2012-09-01,118.4517
2012-09-02,118.4517
2012-09-03,118.4312
2012-09-04,118.4695
2012-09-05,117.9915
2012-09-06,117.699
